feature,encoding,spotify_id,value,feature_id,name
speechiness,high,6m0S4wcG6sTCP010ZrgdJI,0.154,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6mkhB0bUMEEdjtKIrX0TCd,0.333,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6mnz2ZbmU7RKASBRBmiG4g,0.143,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6mtjo5kIHKlboGE84lf1FJ,0.171,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6nBdLYF7BwSpTb2ygw8oFK,0.114,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6nmSkbapT1YnObUA8TyF8e,0.401,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6oBKQCdk1yNbxRUoydnPWm,0.0974,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6oYkwjI1TKP9D0Y9II1GT7,0.161,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6ojZtz3sZr6ynvejLOqgCj,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6otePxalBK8AVa20xhZYVQ,0.392,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6qFqdWHOeDD289PtWjSLrN,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6qYCswyML9pHuvYDBdZJYd,0.349,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6qyS9qBy0mEk3qYaH8mPss,0.112,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6rsoBvxrlxdmqJyGPPciyq,0.126,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6tiYQ631gOeBb2jCtaIs0R,0.364,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6tsVFchreYTt2OPXSOoFCX,0.283,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6uKf2QQRrh0doPzyJEBpwb,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6uW03WHG3qv2FzxPIW6SUP,0.145,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6ug9fUi5oLLgQgOF1G8WkM,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6ulEymrJ2Azx1uo3YHSE5w,0.283,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6wAFvJPpTZVirBKGZ4EnMW,0.201,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6we4NjG4yuo3sc3juMakNq,0.346,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6x96s0sQfFgk1NXpYK3EaM,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6xVdq7lcNHpELteLBfrkY2,0.329,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6yVjjQA31SLM1kc4j5jPwF,0.151,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,6zsk6uF3MxfIeHPlubKBvR,0.247,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,70Gw6yQcnYCBKXTFONiDtc,0.426,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,70SY343PZ41VVvlronoKFU,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,717TY4sfgKQm4kFbYQIzgo,0.121,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,71TSbw9BT6D4w4Pari1Bw1,0.186,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,71efUiJwL11CRkI5aMplsi,0.215,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,72vMwCjJuRRa1r0bhFBbE1,0.22,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,739hpOcYdGHQNQL6aRWrZU,0.171,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,73RbfOTJIjHzi2pcVHjeHM,0.0921,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,73S4fsK22WH929PLFNYgOj,0.367,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,741UUVE2kuITl0c6zuqqbO,0.247,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,74FLiOoTc82PIUpV6QrJ2O,0.193,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,760jhRscwGbIIe1m1IIQpU,0.307,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,77dMSg2VHi2wwXjXNrmcrZ,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,78Kr4lzSgXyE11fq4ncILK,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,78kygHp1dvW1kncYjBgbe1,0.125,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,78v5ljpPryjGY4r1wndiqa,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,79juTmh89v1xqOLYsr6wSq,0.177,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7AMoKWPFsAWB9mgBV1w21Y,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7Arg4IzGxDy8yTP19yLVKz,0.174,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7AtQxohgEu5dRYdcY4gB6G,0.798,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7AwVSKaQxpidrtYBerkHKk,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7BR95DtUAoZZrGT965MG8m,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7CUE1dPm8bmafjryM08YoR,0.247,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7DlZH8EiVDgQXNoj3dnyZC,0.194,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7ED7qCIIemDjENu6TYyDas,0.279,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7FmYn9e7KHMXcxqGSj9LjH,0.154,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7FoanMQjdrrecBH8YiIti2,0.144,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7G0vBgcC5p2tBpeHiQzGFf,0.12,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7GNRUsU3M4XNDDB9xle5Dz,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7GeTsDIc5ykNB6lORO6Cee,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7HRv1sYuwgoea1m0JRvChV,0.166,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7HoqLd4ZXftkWF1TkQgSt2,0.0957,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7JkxlXwLkiVBIzRRvmUdln,0.129,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7JwCCngqARYM0wojcAMsw2,0.179,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7KA4W4McWYRpgf0fWsJZWB,0.0959,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7KQejvX8GC4qMjB8vWSp2p,0.239,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7LOVcX2wRLSWGrMfQ3KQpe,0.273,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7LTCmtMpf3JPfBE8gAl64z,0.384,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7MVIfkyzuUmQ716j8U7yGR,0.166,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7aCBxR28S7UCg1TcBUxXGw,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7aqfrAY2p9BUSiupwk3svU,0.32,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7bG6SQBGZthPDG5QJL5Gf7,0.175,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7bliVTW0e1e7PWVOAcfaP7,0.294,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7cQ0LAxT5HHCLGbxcjaxac,0.297,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7dJYggqjKo71KI9sLzqCs8,0.097,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7dn4YR9PcV55ZIlHIjKvZX,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7dpGKlLkzyUachALmTWgMf,0.0917,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7eMCkao2G1oDCNsccFG8qm,0.102,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7ef4DlsgrMEH11cDZd32M6,0.11,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7es56D0QedGMsK39wl2yFX,0.439,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7fYRg3CEbk6rNCuzNzMT06,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7fuGHAXIjGGycKnIPlhG4L,0.0883,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7gwEKj4xXm9iRqxGhHxSI4,0.122,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7htXI3zf9dS7UAWkoYVMqQ,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7iQXYTyuG13aoeHxGG28Nh,0.262,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7icwQvajsokotDfM3tefW6,0.308,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7kRCH6ODel2uHIujaKoJKz,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7kT07Kchz7TIyylr6RNbVa,0.184,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7kp6XhIxrvNb8BgTwLjaEx,0.0879,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7l0GSlPHhXhAWaXrEZZJwj,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7lYdjmBDdJWmtkIUJAjQs9,0.342,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7lhv23y4DPfEppZLTYMsNH,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7mykoq6R3BArsSpNDjFQTm,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7nLDIUKu9UjQNqyinfy1LC,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7nn4MXs89QymmNzRreTywe,0.108,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7pNC5ZIKtwUK0ReSpM3P9f,0.124,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7ptNB6qKNJDEL8wrG0BuLq,0.251,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7pw6IXqjBn0M68l5JI3mIV,0.344,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7qLr3HMApUbyDkUvgIvHnB,0.236,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7qUJQSNX9QNf46CC6FgH66,0.317,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7rl489EKnUgITmkBd6P9zi,0.127,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7sDkXyDikXhpRz715MdiEp,0.136,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7sJNeWTXkZCEC7OnFMpGWL,,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7sliFe6W30tPBPh6dvZsIH,0.491,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7vUNVm5CpZLHDlkRiOJJc5,0.255,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7z2Z8mwfsoMnNArKB946gU,0.117,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7zaqxj3IrAJn9giuUIrAVx,0.126,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,high,7zsw78LtXUD7JfEwH64HK2,0.101,b80095fc-bdde-4fde-8b34-20a76ae61f8b,Speechiness (High)
speechiness,low,00bc7aBgwI1wD3zEwrcH4h,0.042,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,01K4zKU104LyJ8gMb7227B,0.0275,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,01cN1DKc5HH7F9MOBBjSip,0.0404,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,01kfSdF9zfcDLri5sSWEoL,0.0356,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,03xWMkKEbeO4SnylA53ipj,0.0317,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,04hgBWsBDEyVP8pH0BCZbG,0.0413,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,05gfZXQTP21TTFh8jKhyGX,0.0359,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,05va6lHB6UfUvKgcgmgULC,0.0322,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,06HOVRn6sWa9AhEb8vxXG9,0.0425,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,06gD2ZtK3Dzc1BYqWExQJJ,0.0251,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,07MDkzWARZaLEdKxo6yArG,0.0299,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,07koEqsKHZTlGVMC9eoEjO,0.0344,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,09dCk3StPaVK9JpTU6PGN2,0.0329,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,09m40hbfqNwnF5w2CbqIqt,0.03,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0ADZ5dmXhlfzjMw6lefoPl,0.0309,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0BAMfPIHtcXXqFR5FVaVUA,0.0311,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0Bponh4wbYKzf9k3AeIdF7,0.0381,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0CEQAgaOtbhVlxzIlgdJ66,0.041,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0CKmN3Wwk8W4zjU0pqq2cv,0.0406,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0CMYUXTTTmI6Lwc0opH2XG,0.0418,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0CtZpaOhtzvLV3FfcsVpQo,0.0412,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0D1OY0M5A0qD5HGBvFmFid,0.033,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0EF1EE8zusg3Y869e56JFd,0.0277,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0FA4wrjDJvJTTU8AepZTup,0.0386,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0G17UriYHMjXnZE2OJJSMR,0.0384,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0HYhOGKAHiOsv8GW4JdMJ8,0.037,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0I2BCIvlzrb6Iix9hAbQFF,0.0415,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0KkCsYHv7QgzKpNm4pcVj9,0.0402,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0KmgJyW4GDgonqsoyx0CZ3,0.0273,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0LQtEJt7x0s6knb6RKdRYc,0.0418,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0MRao1qyMY3GJVBRd1CYOF,0.0379,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0MtfUEHee9p6RsqAwW8gyF,0.0336,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0N5NNIaNs3YVhiyt22ZYhG,0.0411,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0NaUT74rJ0NHS62fewzatU,0.0334,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0NgdKtJy6pKBvWhcVuQbxd,0.0357,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0PAcdVzhPO4gq1Iym9ESnK,0.0308,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0PKmDncVOiNQLO6D1P6PXi,0.0391,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0QBzMgT7NIeoCYy3sJCof1,0.0401,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0QZ5yyl6B6utIWkxeBDxQN,0.0378,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0RVmg31gzlshCm356g0HF2,0.036,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0Sbeihd75SGitymHS8Bqbh,0.0297,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0SccFtYdj75y6lL2OW10Cf,0.0328,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0SiywuOBRcynK0uKGWdCnn,0.0363,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0SqfoSpuWsk4CJpCX2LvCD,0.0414,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0UBRN63fWjvMLedwgoeB2z,0.0321,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0UEBfC8wWijoWnaXXpL641,0.0346,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0UXlu64mDLvfzR8IXMz06J,0.0268,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0VO8gYVDSwM1Qdd2GsMoYK,0.0391,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0Vamcab1ClWW7u8rAiwT5d,0.0396,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0W4NhJhcqKCqEP2GIpDCDq,0.0283,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0WtM2NBVQNNJLh6scP13H8,0.0381,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0XPsOSYzDJZJArevQNm2AR,0.0342,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0ZUo4YjG4saFnEJhdWp9Bt,0.0405,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0ayd4fDb6rMZl9uqCY3Hzl,0.0376,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0bILU0UiNDmA5Ff6whhb2R,0.0274,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0d1NK6DEtHLK0Mw4iij3uI,0.0377,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0d5OZ7YYD8YXlXGitjHO0n,0.0305,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0eBFgRxyVSeuT4iyrbukdn,0.0345,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0eIeUNfz7WO5D6Krg9NYoh,0.0415,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0fCwTrRNfoNk962ati8n2K,0.0255,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0fVQEAJzB0WDLgS28zbECm,0.0385,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0gEyKnHvgkrkBM6fbeHdwK,0.0265,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0hQyFpC8af9Dj89fEYkXPG,0.0368,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0i74hCilU2AmXjYSbr2N6B,0.0347,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0j1Ia2lQWrcXrQZI4AdJlk,0.04,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0j3mqDTK4Z6lvrLzFCUUz6,0.0301,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0j5Y7MU6fNTqJ8j2Jv2VYl,0.0331,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0j8jhVHMHLb3MFEmC0jGgt,0.0393,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0kAZ3H6G9Zac4PMpmobMkj,0.0279,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0lGewtbWP8unTgrLmAnjX2,0.0368,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0ll8uFnc0nANY35E0Lfxvg,0.0259,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0mL82sxCRjrs3br407IdJh,0.0313,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0nnHhbBzCBEpCRQs8uHM3T,0.0379,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0p1hBWPaSxUDTSa32PyhnU,0.0382,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0pNp4untlQyZU1FZU2J0W2,0.0399,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0pw2TNlMBqNm7u8oWtkF2e,0.0264,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0pyOM5TLmrs7fhTwgre7TG,0.0308,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0qCPD6ilr9nXkI4KVZgcns,0.0308,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0qcr5FMsEO85NAQjrlDRKo,0.0305,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0qdbaqa5piAZn8X5hYTqo7,0.0298,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0qvzXomUDJVaUboy2wMfiS,0.0308,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0rAsn40XCigrz7XZNxV2pr,0.0279,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0rCFRyEy4WXjRXNpO80Dzs,0.0297,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0rcaFqednwwedMu68xpKlj,0.0321,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0rj3W147rXLe3bokOgWAW9,0.0346,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0rzaRSujxA0bKyjJl6vHYq,0.0304,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0sY6ZUTh4yoctD8VIXz339,0.0377,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0t6q2Xz3062zmQ9dMDwSBh,0.0409,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0tEugNCWzzwp1VeqzpKLsB,0.0387,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0uBrQT9ny21InKVEsc7lm2,0.0424,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0wGbyS1tExQSwOYu6UceyE,0.0414,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0wHL0us03JZjzExvWffqE1,0.0315,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0wmWV55uoyqhdQUE4klrHj,0.0352,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0wxsMYEAB6sP0D4qLIEJdC,0.0302,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0xGZjxYqcNQ8WqxyeZ4eSN,0.0406,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,0zZo6x8BnHLcmJLbriV6tC,0.0412,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,103u49mLoJUge83B1CnLxI,0.0367,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,10kDUCSM3OZ99MfMcRboZB,0.0331,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,11BKm0j4eYoCPPpCONAVwA,0.03,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
speechiness,low,11ozTm1ilFrLxwtdWt1iK0,0.0338,88af0e6b-302a-4f88-a89f-230f26975542,Speechiness (Low)
