track_uuid,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
dd728fbd-633d-454d-97bb-5efc1d03ea23,123,E,Minor,60,46,71,3,0,16,4
f87e7f5b-a001-44ed-ae32-09ef5d62eef3,89,D#,Major,52,28,48,54,1,19,3
91a6f19b-8db5-4b5b-aca1-b673df919d0d,110,F,Minor,81,61,93,49,0,12,11
c10871b6-b351-4b39-892f-3b2ff4172c3a,118,,Major,42,32,20,94,0,11,4
6a1babdd-b83d-4a2a-ad57-7fe5468c2249,90,B,Minor,68,54,76,21,0,11,20
8a665962-02bf-4c3c-a0f9-92191c1922fb,130,,Major,49,14,40,82,0,11,3
36c106f3-da86-44b3-acda-d7b20824f5f1,154,F#,Minor,70,97,62,47,0,10,4
34d73005-d827-4af3-a839-bfdfc1d4deb8,105,E,Minor,54,59,83,0,44,20,4
b9c2f2ab-87c7-4d5b-85c9-12cd8ad58e51,115,C#,Minor,70,87,88,4,0,26,8
2d8013ba-5d5a-43aa-9b14-4eac45d50540,110,C#,Major,91,59,82,8,0,6,8
437127e2-803a-4e97-a703-af49d714b37a,125,E,Minor,51,5,68,12,2,15,6
deb3c14d-6886-46fc-b76f-eadabcc18bcf,102,C#,Major,73,62,75,0,0,34,8
3b9c6211-c765-458a-bcd1-c803f732f2e5,120,G#,Minor,81,72,65,4,0,14,4
edd1756c-1955-4d43-95e4-6a8ca061b831,97,D,Major,80,36,86,4,0,3,5
679ee121-ba99-4a5f-b0fa-1d2e1a4157fa,140,F,Minor,44,41,92,0,0,44,7
5af29395-8d78-40b5-9828-10d49041c118,97,D,Major,78,31,72,1,0,11,4
f3409a6c-1cf8-414a-99bf-b8906bf66914,125,F#,Major,45,67,90,9,11,10,5
2b12e426-ebbc-48ff-98c2-026329e1dfdf,88,D#,Minor,80,55,56,13,0,8,9
45bb4343-2d37-4a90-8fc2-4308a4a7e4a0,170,,Major,56,52,64,11,0,45,7
9315f5e3-691c-4afa-b37d-fe14d754e7d7,137,A#,Minor,88,8,49,9,0,9,14
edaf56cd-01a0-4cbd-81b8-56c02c415cbc,157,A,Major,88,52,69,0,0,8,23
bf22de4e-f867-4be9-9182-1b5064d573e0,130,F#,Major,95,83,57,54,0,10,25
62cd83d5-15f4-4af8-8895-b511d9e06466,90,C#,Major,85,80,83,10,0,8,11
5e1ae096-ffd7-41cf-8c5a-7088f065abd0,183,G#,Minor,44,44,67,7,0,12,13
00eb152b-713d-45d7-936e-04b757121e87,128,C#,Major,58,68,91,2,0,27,11
ef14d048-27ef-42f8-82cf-1f652f29a577,130,D#,Minor,71,78,40,46,0,7,45
d299a438-39d4-4b88-bedd-d13d025f0574,126,C#,Major,63,56,43,24,0,12,23
591b92fd-638e-4512-b657-46d4796d19cf,120,,Major,77,94,87,2,0,23,12
afa0c925-38a0-42ef-ac73-4a0858f8d918,130,E,Minor,72,18,46,7,0,28,8
59a9ef0f-5005-420f-bd53-4d036589ab1f,122,,Major,70,46,76,30,0,9,45
dac2a57b-85fa-46b4-81fd-2cbd8f0b2fe3,172,G#,Minor,74,46,58,15,0,13,8
c13733de-d07e-473d-8a1d-b3e7f52586f3,103,G#,Major,61,38,62,14,0,23,40
4e02f477-99e6-4dfa-890d-40f5548713f0,122,A#,Minor,55,46,64,0,0,17,10
c9beefa9-6dab-476b-9435-f0eabc8d5ba2,130,B,Major,47,56,90,0,0,10,4
ccf225e8-2d11-4a19-8ed6-92891bb4b007,105,A#,Minor,81,70,65,24,0,8,4
df75a6d8-7b82-49e8-ae6f-bab2ee29235b,120,F,Major,90,73,51,39,0,9,6
fc39c7d1-a82c-4f26-8f13-82cfd91e9d02,145,G,Major,56,43,53,24,0,12,4
8ce57a31-afdc-4bf9-9630-93b5e09bdd03,99,G,Minor,79,64,59,28,0,11,14
99e71b3a-d54f-463e-a496-91f92b38daf4,88,A#,Minor,79,66,65,5,0,25,14
09b38b95-11f2-429a-9657-f84981fc7b39,126,A,Major,81,90,73,28,0,29,4
d8dd81dc-4ee5-4ddf-a5e7-c5e2e477b995,136,,Major,77,71,75,33,1,13,4
ae2e0705-48c3-422e-b4ea-321a28064e1a,113,G#,Major,70,97,59,55,0,27,12
ce64876d-1358-42d4-8b50-06bb17b1965d,132,B,Major,82,49,88,20,0,21,3
30f7d062-be8c-4cd2-9237-d8c5756ffcd5,135,G#,Major,77,74,74,47,0,34,8
7c92d3bd-0d18-4587-a14d-756d151c2dc4,126,,Major,67,49,77,11,0,19,11
7bbfe8b6-3525-4b36-8c36-dcaed4a08773,102,C#,Minor,67,72,74,30,0,36,4
7eca14ff-718f-463f-bd16-f41405021163,125,,Major,68,80,92,10,0,9,12
c79509c7-e3fc-4207-8b76-843e3e0980a3,149,C#,Major,37,28,66,14,0,9,5
328a63bd-a1e1-4f89-b35c-8142c89fd491,137,,Major,74,71,89,24,61,15,5
30386bbb-5752-4e7c-85a4-f01afb65d3df,120,D#,Minor,77,78,91,14,0,33,12
ac5fbb15-9c11-4804-bcd3-a2d3605815bb,100,C#,Major,90,75,50,11,0,9,26
fd1fa678-682b-4157-bbde-e8affeb807e1,164,G#,Minor,70,58,57,25,0,15,7
fb66b522-fa22-46f8-88ef-1a1454594f36,93,A#,Minor,65,79,66,31,0,22,7
c99cf3bb-0876-452b-bfce-47c5ba803b67,180,C#,Minor,65,52,80,5,0,6,25
b125ff66-a542-40ba-b141-8664862829b6,79,C#,Major,34,22,31,43,63,10,7
5e0eb730-a36d-42c0-b8da-fa63d84c1d3f,146,F,Major,56,21,44,73,0,11,2
07e53593-bd37-4080-a326-3bf2418c86da,103,C#,Major,37,17,27,75,5,10,3
e53d310d-c730-4251-88c9-810e6b54349f,140,E,Minor,70,26,76,8,0,54,23
b26f0a7e-ed4e-40ed-986a-c2776f8fa079,92,A#,Major,81,48,70,13,0,15,7
bbfe8ee1-59f0-4c7b-bfa7-e12e585fc042,102,C#,Minor,64,4,60,11,0,19,4
485b8f73-ee82-467f-b43d-0c541d7a5aef,118,B,Minor,82,75,85,33,1,11,4
31d9e239-2d62-442f-9c0e-00386f2cb7a3,93,D,Major,78,75,62,6,0,15,6
b77b88bb-46f0-4353-8097-c11655b3066a,150,F,Minor,70,26,56,14,83,11,5
97bf288a-945a-4c0d-a95c-7198ffe49523,130,D,Major,52,24,60,0,0,8,3
d3f9e9cd-46cb-43dc-be66-0a9e157781ef,83,D#,Minor,65,24,53,6,0,51,4
3704c014-ad78-4195-85f7-dc7b099b13eb,102,A,Major,84,43,75,5,0,6,8
26ea6ee7-56cb-494f-890f-dc3fe9ee61e8,136,E,Minor,73,65,91,4,0,48,18
30573000-633e-452a-900a-123f1cb0730e,145,A,Major,66,24,58,17,0,19,5
8d107661-ad6e-405b-9f27-43e35a11a44e,130,G,Major,57,24,37,11,18,16,3
23bdd414-729e-4cef-b0eb-9f2f461a2221,156,G,Major,72,92,77,9,0,8,11
b10567cb-06de-44e3-8986-f6e8166ce8c7,123,D,Major,57,50,85,5,0,16,4
cc696841-2a4f-4a61-9995-48aea2131a64,132,G,Major,92,53,62,7,0,63,10
7428e83f-5c99-4755-8189-da1bb47b68a2,125,D#,Minor,49,13,74,0,0,9,4
70aab009-42a0-408c-9482-7c05a718b89c,162,F,Minor,74,22,67,0,0,11,46
4c659af7-bc7c-4dee-9972-ac94eb5c8e30,138,A#,Major,80,82,81,14,0,13,36
a649ee33-6624-4175-80dc-b75d885c89f7,161,A#,Minor,59,62,60,12,0,5,44
a6a92bdd-1143-4664-bcf0-bfac496c722b,131,G#,Minor,91,23,55,1,0,7,32
27c7ff11-dfc1-46ac-ab00-e17c676764e9,122,E,Minor,75,45,63,6,0,35,12
0f6f8ac6-ba6e-47bf-ad59-4e2fe6e5074c,80,E,Minor,80,16,28,17,0,12,39
cc8a30f4-3430-4825-a91a-39fd6431a636,109,G,Major,75,11,50,20,0,30,17
5e1974ae-d619-4b68-9d5f-e2fe3c742e2a,158,A,Major,84,33,36,2,0,39,59
766a9d8f-1210-4b8d-8cc5-18fcb58afe15,126,E,Major,66,12,35,55,0,9,14
0ac7e211-92f2-4824-8409-0b033b7f054b,104,C#,Major,73,25,61,1,0,32,7
91be1afe-3687-4f1c-8540-16ab5f2e8db3,110,,Major,48,15,31,80,22,12,4
f6ef160a-bc45-4667-a6f3-e9c11c32c2b4,130,G,Major,77,20,70,1,0,16,5
2c357245-90d0-4489-8926-d82dd16eb0ab,177,,Major,34,39,16,97,0,12,5
216a670b-3c89-4c7e-81a9-4a060ebedae9,158,G,Major,48,55,84,43,0,15,12
249bb4a1-915b-4ed9-aa2e-479fc1b4b21a,114,D,Minor,62,25,44,51,33,14,3
54fb91be-0803-4d28-b26d-3a27e854a272,144,F,Major,93,62,61,0,0,12,20
b2d1553d-bb4a-41ae-9e94-f8850f8276a5,125,F,Major,54,22,76,0,0,14,3
f605641d-158b-4bc3-a360-7d3222d11d6a,142,F,Minor,85,40,43,4,0,39,32
2126a980-3521-436c-9b21-94d4dd970162,120,D,Major,64,11,53,1,0,25,27
24cb9847-4505-441f-913a-b46beec372a4,96,F,Major,57,55,74,22,0,8,4
2a19660c-3847-48bd-9f74-acc9d507cf2c,144,A,Major,60,24,39,57,0,8,3
cbdd012f-7fd3-4462-89d0-390e2f0d0ea3,166,F#,Major,42,7,24,83,1,12,6
5485fbaa-bf58-402e-a492-a8dc67a02182,92,C#,Major,80,81,67,4,0,8,6
d3e16fb2-b7df-460b-9212-24ac3ff7329f,97,C#,Major,82,67,77,8,0,12,5
6242967f-a5e9-4f2e-b606-a016444d83b8,90,E,Minor,61,32,67,15,0,11,5
