spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,danceability_encoded,energy_encoded,speechiness_encoded,acousticness_encoded,liveness_encoded,valence_encoded,tempo_encoded,duration_ms_encoded,loudness_encoded,instrumentalness_encoded,mode_encoded,key_encoded,time_signature_encoded
1cPfKp9ThNZ1fez9itmUMN,0.524,0.504,7.0,-7.641,1.0,0.05,0.82,0.0,0.0817,0.327,123.66,333265.0,4.0,low,low,medium,high,low,low,medium,high,low,low,Major,G,4.0
1cQnwmwwUDB1G64mIi78O0,0.641,0.976,2.0,-1.179,1.0,0.104,0.003,0.886,0.165,0.219,124.015,143226.0,4.0,medium,high,high,low,medium,low,medium,low,low,high,Major,D,4.0
1ciWhmHMYlFvSJvWUUq1QA,0.785,0.8,5.0,-2.949,1.0,0.0405,0.442,5.9e-05,0.244,0.645,129.996,140302.0,4.0,high,high,low,medium,high,high,medium,low,low,low,Major,F,4.0
1cmyYItXH1lujlHISUcW6e,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
1cwXjU49rSm0YcAtCiCEgg,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,7.0,-7.582,1.0,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307.0,4.0,low,medium,high,medium,medium,medium,low,high,low,low,Major,G,4.0
1dh5DUke1yHJzIF3Sa7nXC,0.637,0.519,10.0,-9.042,1.0,0.114,0.278,2.11e-05,0.109,0.263,109.795,146234.0,4.0,medium,low,high,medium,medium,low,low,low,low,low,Major,A#,4.0
1dpaN50PdAeiXHYwgK9g2v,0.661,0.678,2.0,-7.553,1.0,0.0459,0.00291,0.0892,0.283,0.196,126.082,209529.0,4.0,medium,medium,medium,low,high,low,medium,medium,low,low,Major,D,4.0
1eX6ZeAYZ6Qy1djwfsbiUH,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
1exnSf5fH7OBKDvxduf0LT,0.639,0.678,2.0,-5.12,1.0,0.0403,0.0362,0.0,0.165,0.582,82.879,169013.0,4.0,medium,medium,low,low,medium,medium,low,low,low,low,Major,D,4.0
1eyzqe2QqGZUmfcPZtrIyt,0.526,0.712,11.0,-6.525,0.0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440.0,4.0,low,medium,low,low,medium,low,low,high,low,low,Minor,B,4.0
1f4uVmsSBRTXkonPOYBWlv,0.498,0.958,4.0,-3.235,0.0,0.0573,0.259,0.0,0.753,0.855,131.228,267612.0,3.0,low,high,medium,medium,high,high,medium,high,low,low,Minor,E,3.0
1fFB8ahI0ZwU3X9mimCpjb,0.49,0.602,4.0,-5.329,0.0,0.0635,0.276,0.000217,0.11,0.505,93.217,153851.0,4.0,low,medium,medium,medium,medium,medium,low,low,low,low,Minor,E,4.0
1fOvzFCRA3Ko0ihc2QTE29,0.617,0.369,3.0,-8.078,1.0,0.0285,0.22,0.000365,0.11,0.257,73.008,184107.0,4.0,medium,low,low,medium,medium,low,low,medium,low,low,Major,D#,4.0
1fSln3JhzB7Asdi83JTvPa,0.143,0.000116,0.0,-37.894,1.0,0.0916,0.851,0.973,0.109,0.0,140.571,153143.0,5.0,low,low,high,high,medium,low,high,low,low,high,Major,C,5.0
1fb6MBRagJq42pzMMFYhHf,0.162,0.289,0.0,-10.192,1.0,0.0379,0.905,0.0,0.175,0.133,85.259,117693.0,3.0,low,low,low,high,medium,low,low,low,low,low,Major,C,3.0
1fdqbJTHS8cwGbHDU9YU9A,0.756,0.964,1.0,-1.488,1.0,0.064,0.202,0.126,0.135,0.207,101.022,101287.0,4.0,high,high,medium,medium,medium,low,low,low,low,low,Major,C#,4.0
1fvC3CmNAbsx0V9ULMU8NB,0.576,0.683,7.0,-5.103,1.0,0.118,0.41,0.0,0.0819,0.433,151.566,214056.0,4.0,medium,medium,high,medium,low,medium,high,medium,low,low,Major,G,4.0
1fvc8FP8MUrIbHGYb4kF89,0.582,0.831,0.0,-3.644,1.0,0.0494,0.457,0.000339,0.17,0.722,147.981,95493.0,4.0,medium,high,medium,medium,medium,high,high,low,low,low,Major,C,4.0
1gViTTMR3v0COYuvIHIxVL,0.522,0.761,6.0,-4.335,0.0,0.0379,0.0315,0.0,0.109,0.436,142.026,209507.0,4.0,low,high,low,low,medium,medium,high,medium,low,low,Minor,F#,4.0
1gWRnZ52AK1ZUvpjjTteKf,0.473,0.579,4.0,-5.824,1.0,0.0384,0.214,0.0,0.0877,0.255,73.942,297013.0,4.0,low,medium,low,medium,low,low,low,high,low,low,Major,E,4.0
1gcby2L7d5SvmUk4qnKNAW,0.882,0.543,7.0,-7.95,1.0,0.171,0.0295,0.0,0.11,0.654,105.004,217253.0,4.0,high,medium,high,low,medium,high,low,high,low,low,Major,G,4.0
1gefTM4IHr10ZN2LBZhJFr,0.646,0.936,1.0,-5.611,1.0,0.0343,0.000172,0.865,0.0931,0.424,123.993,211005.0,4.0,medium,high,low,low,low,medium,medium,medium,low,high,Major,C#,4.0
1gxAYSMc1jbibsnpT3Rflc,0.738,0.577,1.0,-4.916,1.0,0.322,0.00837,0.0,0.117,0.341,154.996,165866.0,4.0,high,medium,high,low,medium,low,high,low,low,low,Major,C#,4.0
1h0MiBktrie45IljioHmg1,0.138,0.00206,4.0,-42.268,1.0,0.0407,0.982,0.964,0.109,0.0722,68.067,132000.0,4.0,low,low,low,high,medium,low,low,low,low,high,Major,E,4.0
1h2xVEoJORqrg71HocgqXd,0.633,0.634,8.0,-12.115,1.0,0.0725,0.038,0.0064,0.0385,0.872,100.499,245493.0,4.0,medium,medium,medium,low,low,high,low,high,low,low,Major,G#,4.0
1hS8xbWKEifaf0VuFpIY69,0.678,0.483,1.0,-7.956,1.0,0.422,0.00361,0.0,0.109,0.12,160.156,148302.0,4.0,medium,low,high,low,medium,low,high,low,low,low,Major,C#,4.0
1haJsMtoBhHfvuM7XWuT3W,0.558,0.648,9.0,-7.081,0.0,0.055,0.226,7.76e-06,0.0986,0.844,143.876,187226.0,3.0,low,medium,medium,medium,low,high,high,medium,low,low,Minor,A,3.0
1hh4GY1zM7SUAyM3a2ziH5,0.582,0.91,4.0,-4.566,1.0,0.107,0.0755,1.03e-06,0.0992,0.733,92.179,211400.0,4.0,medium,high,high,low,low,high,low,medium,low,low,Major,E,4.0
1hkeOMjQBepbab9gFcJMbK,0.413,0.54,0.0,-12.19,1.0,0.0417,9.22e-05,0.765,0.113,0.531,186.994,224929.0,4.0,low,medium,low,low,medium,medium,high,high,low,high,Major,C,4.0
1hpLBTYQ7JJoFiB3ibPTCI,0.593,0.407,2.0,-8.701,1.0,0.0272,0.76,0.0,0.301,0.393,99.989,135019.0,4.0,medium,low,low,high,high,medium,low,low,low,low,Major,D,4.0
1hwdPQtFHISvZ9SXMkNrIK,0.283,0.227,0.0,-15.793,1.0,0.0366,0.846,2.08e-06,0.1,0.128,121.419,160800.0,4.0,low,low,low,high,low,low,medium,low,low,low,Major,C,4.0
1i0Ab1IqYkepjvNBLn9FZY,0.476,0.702,11.0,-7.493,1.0,0.0413,0.0706,0.0,0.27,0.61,126.931,185051.0,4.0,low,medium,low,low,high,medium,medium,medium,low,low,Major,B,4.0
1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2.0,-8.123,1.0,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413.0,4.0,medium,low,medium,low,medium,high,medium,high,low,low,Major,D,4.0
1i9lZvlaDdWDPyXEE95aiq,0.458,0.535,5.0,-4.854,0.0,0.0281,0.575,0.0,0.168,0.216,82.826,353755.0,4.0,low,low,low,high,medium,low,low,high,low,low,Minor,F,4.0
1iGKoawdOh9ZDhW6NWGBSA,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
1iOdhNBdePXR632DhYZVO2,0.87,0.746,11.0,-6.098,0.0,0.0711,0.188,0.0134,0.2,0.702,140.943,159560.0,4.0,high,medium,medium,medium,high,high,high,low,low,low,Minor,B,4.0
1ibhFiX0lf8S9yJB6PCKh9,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
1ixbwbeBi5ufN4noUKmW5a,0.447,0.848,2.0,-6.175,1.0,0.222,0.033,7.46e-05,0.65,0.485,172.253,205200.0,4.0,low,high,high,low,high,medium,high,medium,low,low,Major,D,4.0
1jHgfC8T5KxUyC5Ldw6lk9,0.805,0.767,5.0,-5.612,1.0,0.0349,0.748,1.66e-05,0.35,0.97,135.06,142152.0,4.0,high,high,low,high,high,high,medium,low,low,low,Major,F,4.0
1jtlQznvROmiq3b3gulGzE,0.756,0.717,4.0,-4.879,0.0,0.226,0.0525,1.97e-06,0.0783,0.895,88.967,166662.0,4.0,high,medium,high,low,low,high,low,low,low,low,Minor,E,4.0
1jvqZQtbBGK5GJCGT615ao,0.546,0.875,1.0,-3.631,1.0,0.0445,0.0205,0.0,0.0669,0.765,101.693,192067.0,4.0,low,high,medium,low,low,high,low,medium,low,low,Major,C#,4.0
1kuGVB7EU95pJObxwvfwKS,0.511,0.532,5.0,-5.745,1.0,0.0578,0.177,0.0,0.291,0.35,138.005,219724.0,4.0,low,low,medium,medium,high,low,medium,high,low,low,Major,F,4.0
1kwPxt35W7cG3rryxR48PO,0.971,0.671,10.0,-5.26,0.0,0.154,0.416,0.0,0.128,0.754,119.965,192000.0,4.0,high,medium,high,medium,medium,high,medium,medium,low,low,Minor,A#,4.0
1lOSxJNCLvWm2bYaTcTSmK,0.403,0.259,5.0,-11.371,1.0,0.166,0.829,1.61e-06,0.0451,0.473,69.283,190440.0,4.0,low,low,high,high,low,medium,low,medium,low,low,Major,F,4.0
1llzRvV9QpuNHjPu0rVQSp,0.852,0.735,5.0,-3.6,1.0,0.161,0.00209,0.0,0.103,0.572,90.505,172376.0,4.0,high,medium,high,low,low,medium,low,low,low,low,Major,F,4.0
1mFpMoeZfkIqtqW2AfQ8ba,0.715,0.738,2.0,-4.42,1.0,0.0577,0.00199,0.0,0.208,0.36,160.07,162000.0,4.0,medium,medium,medium,low,high,low,high,low,low,low,Major,D,4.0
1mMLMZYXkMueg65jRRWG1l,0.551,0.801,6.0,-5.069,1.0,0.0303,0.013,6.03e-06,0.265,0.625,128.027,240760.0,4.0,low,high,low,low,high,medium,medium,high,low,low,Major,F#,4.0
1maIZ0gsjVbdANLvl4v0ao,0.655,0.607,5.0,-8.064,0.0,0.0433,0.695,0.000626,0.12,0.547,155.974,185371.0,4.0,medium,medium,medium,high,medium,medium,high,medium,low,low,Minor,F,4.0
1nFtiJxYdhtFfFtfXBv06s,0.427,0.201,8.0,-13.044,1.0,0.0317,0.745,0.263,0.109,0.0668,105.218,232147.0,4.0,low,low,low,high,medium,low,low,high,low,low,Major,G#,4.0
1nO6DT2QIYTxwLGrfQvIt3,0.396,0.64,11.0,-6.209,1.0,0.208,0.0804,0.0,0.0824,0.371,95.633,131938.0,4.0,low,medium,high,low,low,medium,low,low,low,low,Major,B,4.0
1nQaTUDJ7Rc4yOvZmg9Ozr,0.93,0.682,9.0,-8.799,1.0,0.331,0.028,0.0,0.129,0.962,126.003,119016.0,4.0,high,medium,high,low,medium,high,medium,low,low,low,Major,A,4.0
1nYzjrdVQ8RpF93M0jPFW7,0.679,0.61,7.0,-10.936,0.0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,227186.0,4.0,medium,medium,low,high,medium,medium,medium,high,low,low,Minor,G,4.0
1nrXPF5szKZhHr0iANiPcS,0.55,0.332,1.0,-10.683,1.0,0.175,0.826,0.0,0.206,0.552,110.539,98320.0,3.0,low,low,high,high,high,medium,medium,low,low,low,Major,C#,3.0
1o82DwNisONAd2mu1RcGE6,0.452,0.247,9.0,-13.24,1.0,0.033,0.972,0.132,0.0577,0.216,102.412,339891.0,4.0,low,low,low,high,low,low,low,high,low,low,Major,A,4.0
1o8Z7GD1CeOaVBEyuzu4HO,0.481,0.539,4.0,-7.865,0.0,0.108,0.551,0.00539,0.12,0.621,153.277,186678.0,4.0,low,low,high,high,medium,medium,high,medium,low,low,Minor,E,4.0
1oZqJaE23GEn4SOFQcnTPB,0.694,0.815,8.0,-6.415,1.0,0.0358,0.626,6.55e-06,0.121,0.943,157.869,211397.0,3.0,medium,high,low,high,medium,high,high,medium,low,low,Major,G#,3.0
1odExI7RdWc4BT515LTAwj,0.508,0.43,2.0,-9.475,0.0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954.0,4.0,low,low,low,high,low,low,medium,medium,low,low,Minor,D,4.0
1ojBtNRMzjL7ptLPZCzfRz,0.77,0.699,0.0,-6.59,1.0,0.199,0.0596,1.65e-05,0.17,0.696,81.003,165315.0,4.0,high,medium,high,low,medium,high,low,low,low,low,Major,C,4.0
1olWQ1LOUYs4VBwx5N8Lz9,0.534,0.409,7.0,-9.559,1.0,0.0378,0.844,0.000656,0.115,0.243,127.357,225827.0,4.0,low,low,low,high,medium,low,medium,high,low,low,Major,G,4.0
1p5GikXPiCkw5T2VrSPrO1,0.64,0.794,7.0,-8.267,1.0,0.0815,0.186,0.00095,0.225,0.487,129.117,137908.0,4.0,medium,high,medium,medium,high,medium,medium,low,low,low,Major,G,4.0
1p80LdxRV74UKvL8gnD7ky,0.753,0.678,5.0,-5.421,1.0,0.0644,0.085,1.64e-06,0.13,0.583,96.006,231827.0,4.0,high,medium,medium,low,medium,medium,low,high,low,low,Major,F,4.0
1paxjwS0WOuSSpC9wRxUxS,0.609,0.296,10.0,-9.413,1.0,0.0262,0.84,0.0,0.163,0.534,106.556,104080.0,4.0,medium,low,low,high,medium,medium,low,low,low,low,Major,A#,4.0
1pmBuw9a3r467tlzVZj0P4,0.604,0.881,11.0,-4.036,1.0,0.0544,0.0272,0.0,0.263,0.74,104.942,179229.0,4.0,medium,high,medium,low,high,high,low,medium,low,low,Major,B,4.0
1q3RiD1tIWUpGsNFADMlvl,0.602,0.609,0.0,-7.803,1.0,0.0243,0.0382,0.0002,0.127,0.337,93.06,327893.0,4.0,medium,medium,low,low,medium,low,low,high,low,low,Major,C,4.0
1qJG7d2kkZwBr8KIVYAxyH,0.572,0.477,2.0,-10.59,1.0,0.0416,0.843,0.434,0.0962,0.897,157.139,179213.0,3.0,medium,low,low,high,low,high,high,medium,low,low,Major,D,3.0
1qLBZLeGS6FEHgVKWqhuVv,0.362,0.712,2.0,-8.264,1.0,0.113,0.00453,0.392,0.748,0.245,132.812,160602.0,4.0,low,medium,high,low,high,low,medium,low,low,low,Major,D,4.0
1qMMYpVatbRITKCfq1gasi,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
1qrpoAMXodY6895hGKoUpA,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124.0,4.0,medium,high,low,low,low,medium,medium,high,low,low,Major,F#,4.0
1r08AN9HcG09RsM5Ubf34W,0.778,0.989,8.0,-2.221,1.0,0.2,0.0718,0.0142,0.077,0.392,127.003,136063.0,4.0,high,high,high,low,low,medium,medium,low,low,low,Major,G#,4.0
1r714DULLjHjH6CF1zMFtn,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
1rBTBbtkJlSDk78gg8Dw9F,0.59,0.681,5.0,-7.289,1.0,0.0305,0.046,7.55e-05,0.153,0.0726,126.02,175764.0,4.0,medium,medium,low,low,medium,low,medium,medium,low,low,Major,F,4.0
1rfTwudHnRMuNsu63w6nMy,0.605,0.655,8.0,-8.224,1.0,0.257,0.194,0.0,0.107,0.157,99.831,194081.0,4.0,medium,medium,high,medium,low,low,low,medium,low,low,Major,G#,4.0
1sUdq3kWa9dJXHu3eYOUll,0.772,0.788,9.0,-5.414,0.0,0.0619,0.0027,0.000583,0.353,0.574,127.91,125625.0,4.0,high,high,medium,low,high,medium,medium,low,low,low,Minor,A,4.0
1sbNEFiURUYfy024cJX8JG,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
1squCbXxHkHAO0VYRjTl2S,0.515,0.661,1.0,-6.776,1.0,0.0366,0.0957,0.0,0.0985,0.376,155.928,183107.0,4.0,low,medium,low,medium,low,medium,high,medium,low,low,Major,C#,4.0
1t2M7UYoUpmhfZNMBsymJr,0.373,0.36,9.0,-10.376,1.0,0.0387,0.878,1.54e-05,0.079,0.212,147.442,245440.0,5.0,low,low,low,high,low,low,high,high,low,low,Major,A,5.0
1tinKBj5pMxJswRan96Mj7,0.784,0.853,11.0,-5.463,0.0,0.03,0.434,1.32e-06,0.111,0.935,146.084,203829.0,3.0,high,high,low,medium,medium,high,high,medium,low,low,Minor,B,3.0
1tkHHqMZaVoNtQvC32Om8X,0.73,0.762,5.0,-10.501,0.0,0.0523,0.000953,0.858,0.0674,0.875,120.031,151214.0,4.0,medium,high,medium,low,low,high,medium,low,low,high,Minor,F,4.0
1tqT6DhmsrtQgyCKUwotiw,0.711,0.362,3.0,-10.851,0.0,0.0381,0.272,0.0,0.127,0.616,117.287,194293.0,4.0,medium,low,low,medium,medium,medium,medium,medium,low,low,Minor,D#,4.0
1u2Fe70Qm9VFCIMPWFlfc1,0.509,0.697,9.0,-4.425,0.0,0.0304,0.12,0.0,0.134,0.37,75.216,211194.0,4.0,low,medium,low,medium,medium,medium,low,medium,low,low,Minor,A,4.0
1uTHr7ij3eiDdUXvQfA5au,0.659,0.794,5.0,-4.379,0.0,0.0381,0.349,3.91e-06,0.168,0.776,123.801,185339.0,4.0,medium,high,low,medium,medium,high,medium,medium,low,low,Minor,F,4.0
1uaWA39oCtaw6ERD8D9dS7,0.438,0.888,7.0,-5.131,1.0,0.0384,0.103,0.00297,0.251,0.807,121.588,256987.0,4.0,low,high,low,medium,high,high,medium,high,low,low,Major,G,4.0
1ugkqjRKTAX3kExAR4QgQz,0.74,0.819,4.0,-5.77,0.0,0.211,0.032,0.0,0.556,0.704,170.345,298640.0,4.0,high,high,high,low,high,high,high,high,low,low,Minor,E,4.0
1uni8la2ZuN5oGlkAFBn9R,0.488,0.202,2.0,-9.177,1.0,0.029,0.888,1.43e-05,0.113,0.247,138.763,219281.0,4.0,low,low,low,high,medium,low,medium,high,low,low,Major,D,4.0
1v1bVyUOVYDpXRIcAJ24iQ,0.379,0.742,5.0,-4.062,1.0,0.0313,0.343,1.08e-05,0.0932,0.585,178.76,196027.0,3.0,low,medium,low,medium,low,medium,high,medium,low,low,Major,F,3.0
1v6svH1Fyx9C1nIt1mA2DT,0.376,0.43,0.0,-6.585,0.0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323.0,3.0,low,low,low,medium,low,low,low,medium,low,low,Minor,C,3.0
1vJmd8YIIAz6XQ9GHlUr5p,0.399,0.994,1.0,-2.923,1.0,0.116,0.000416,0.000501,0.251,0.417,180.052,164845.0,4.0,low,high,high,low,high,medium,high,low,low,low,Major,C#,4.0
1vKRuWNMzYKX2MxdQawM0N,0.913,0.39,9.0,-4.538,1.0,0.12,0.707,3.32e-05,0.11,0.175,130.05,107128.0,4.0,high,low,high,high,medium,low,medium,low,low,low,Major,A,4.0
1vYXt7VSjH9JIM5oRRo7vA,0.671,0.845,11.0,-4.93,0.0,0.048,0.0207,0.0,0.329,0.775,110.056,176579.0,4.0,medium,high,medium,low,high,high,medium,medium,low,low,Minor,B,4.0
1vhbThkFnqAHbZp0fEjXE4,0.576,0.683,7.0,-5.103,1.0,0.118,0.41,0.0,0.0819,0.433,151.566,214056.0,4.0,medium,medium,high,medium,low,medium,high,medium,low,low,Major,G,4.0
1vo9VvPVzTkr9ZqMCFKuO4,0.674,0.235,7.0,-13.724,1.0,0.203,0.693,0.0,0.37,0.963,171.264,96160.0,4.0,medium,low,high,high,high,high,high,low,low,low,Major,G,4.0
1vvcEHQdaUTvWt0EIUYcFK,0.715,0.681,10.0,-4.25,0.0,0.113,0.129,0.0,0.152,0.277,84.924,175802.0,4.0,medium,medium,high,medium,medium,low,low,medium,low,low,Minor,A#,4.0
1vyg1TIfJK409mLL6LaxeG,0.56,0.967,1.0,-0.953,1.0,0.368,0.662,4.55e-06,0.3,0.402,130.184,153240.0,4.0,low,high,high,high,high,medium,medium,low,low,low,Major,C#,4.0
1wtOxkiel43cVs0Yux5Q4h,0.663,0.319,9.0,-13.481,1.0,0.0375,0.69,0.000993,0.117,0.193,109.957,256124.0,4.0,medium,low,low,high,medium,low,low,high,low,low,Major,A,4.0
1x04gFRJbhtGKJVZU9Sebe,0.75,0.93,1.0,-4.822,1.0,0.145,0.042,0.0,0.0971,0.723,120.027,194500.0,4.0,high,high,high,low,low,high,medium,medium,low,low,Major,C#,4.0
1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,6.0,-10.613,1.0,0.0299,0.453,0.00805,0.322,0.216,132.052,132631.0,4.0,medium,medium,low,medium,high,low,medium,low,low,low,Major,F#,4.0
1xVjqCBkpIUMe3EmW0PxTM,0.54,0.719,2.0,-6.487,1.0,0.0403,0.0772,1.28e-06,0.0924,0.303,129.802,216295.0,4.0,low,medium,low,low,low,low,medium,medium,low,low,Major,D,4.0
1xWkeSPhf3bZqHY7Ncz8vp,0.731,0.667,7.0,-7.928,0.0,0.0815,0.134,0.0,0.114,0.485,123.042,144390.0,4.0,high,medium,medium,medium,medium,medium,medium,low,low,low,Minor,G,4.0
1xWsoIgBYgLfMkn2kBY7YI,0.862,0.624,8.0,-9.547,1.0,0.271,0.175,0.0,0.0736,0.863,149.898,121813.0,4.0,high,medium,high,medium,low,high,high,low,low,low,Major,G#,4.0
1xXSof69SqdGxJAdAIukRQ,0.443,0.244,3.0,-9.541,1.0,0.0364,0.919,0.0,0.0836,0.373,79.142,163920.0,3.0,low,low,low,high,low,medium,low,low,low,low,Major,D#,3.0
1xdsRkWxWWUkKhh9hRtfYp,0.563,0.755,5.0,-4.504,1.0,0.0253,0.0134,0.0,0.399,0.811,92.988,177400.0,4.0,medium,medium,low,low,high,high,low,medium,low,low,Major,F,4.0
1xemKSmCnH59ze3KX5wwgH,0.821,0.341,8.0,-5.915,1.0,0.281,8.73e-05,0.00746,0.18,0.344,139.885,196653.0,4.0,high,low,high,low,medium,low,medium,medium,low,low,Major,G#,4.0
1xwAWUI6Dj0WGC3KiUPN0O,0.798,0.277,4.0,-11.096,0.0,0.39,0.173,5.25e-05,0.121,0.163,79.846,164801.0,4.0,high,low,high,medium,medium,low,low,low,low,low,Minor,E,4.0
1yXqmnMKWUXUWzGbJi5Vmo,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
1yeB8MUNeLo9Ek1UEpsyz6,0.645,0.729,2.0,-4.56,1.0,0.0528,0.0377,0.0,0.384,0.142,146.01,319192.0,4.0,medium,medium,medium,low,high,low,high,high,low,low,Major,D,4.0
1z8cabK9f2r2pXWx30ErUW,0.411,0.513,1.0,-9.466,0.0,0.0342,0.192,3.13e-05,0.0661,0.343,110.048,250598.0,4.0,low,low,low,medium,low,low,medium,high,low,low,Minor,C#,4.0
1zU8j1x3yi9xalMF96pzKp,0.419,0.47,4.0,-5.016,1.0,0.0296,0.0236,0.0,0.163,0.133,119.294,405907.0,3.0,low,low,low,low,medium,low,medium,high,low,low,Major,E,3.0
1zfPNHikEYPcPLxJRdDeIk,0.443,0.671,10.0,-5.45,1.0,0.0293,0.0185,0.0,0.123,0.62,155.875,172213.0,4.0,low,medium,low,low,medium,medium,high,low,low,low,Major,A#,4.0
1zsPaEkglFvxjAhrM8yhpr,0.901,0.589,1.0,-6.713,0.0,0.289,0.00302,0.000237,0.0992,0.399,98.002,196600.0,4.0,high,medium,high,low,low,medium,low,medium,low,low,Minor,C#,4.0
1zu2GKHPJIsUu80SUJX4H4,0.448,0.606,3.0,-4.565,1.0,0.0609,0.577,0.0,0.217,0.483,121.15,163613.0,4.0,low,medium,medium,high,high,medium,medium,low,low,low,Major,D#,4.0
20I2uDgPP2ReUv5isYjRFf,0.726,0.305,10.0,-18.624,0.0,0.0443,0.498,0.747,0.0984,0.21,111.013,172979.0,5.0,medium,low,medium,medium,low,low,medium,low,low,high,Minor,A#,5.0
20efeySIfZoiSaISGLBbNs,0.777,0.818,11.0,-5.64,1.0,0.0462,0.0906,2.98e-05,0.714,0.847,118.405,312413.0,4.0,high,high,medium,medium,high,high,medium,high,low,low,Major,B,4.0
20obamXOznVCGTRUL4ZX6q,0.75,0.537,8.0,-6.149,1.0,0.0975,0.462,0.0,0.0892,0.914,132.784,208967.0,4.0,high,low,high,medium,low,high,medium,medium,low,low,Major,G#,4.0
20uknEOwx3PpiGL2Es2vCg,0.658,0.632,8.0,-8.492,1.0,0.0298,0.748,7.33e-05,0.169,0.464,135.924,194277.0,4.0,medium,medium,low,high,medium,medium,medium,medium,low,low,Major,G#,4.0
210JJAa9nJOgNa0YNrsT5g,0.588,0.765,3.0,-5.914,0.0,0.0518,0.00685,3.23e-05,0.2,0.492,145.988,220878.0,4.0,medium,high,medium,low,high,medium,high,high,low,low,Minor,D#,4.0
21dB5hK5tAJaGD3VTbQ7ly,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
21wBAfHjtrng7fBFHODgo1,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
22K3SdIMezsqQKoltlQzEq,0.799,0.276,2.0,-7.404,1.0,0.0354,0.657,1.9e-05,0.108,0.544,81.498,156053.0,4.0,high,low,low,high,low,medium,low,low,low,low,Major,D,4.0
22VHOlVYBqytsrAqV8yXBK,0.667,0.613,8.0,-7.147,1.0,0.0313,0.121,0.0,0.113,0.681,112.046,213817.0,4.0,medium,medium,low,medium,medium,high,medium,medium,low,low,Major,G#,4.0
22bPsP2jCgbLUvh82U0Z3M,0.402,0.732,5.0,-4.665,1.0,0.0484,0.0033,0.0,0.108,0.472,161.032,243137.0,4.0,low,medium,medium,low,low,medium,high,high,low,low,Major,F,4.0
22dUzMFttcR3uU17NcOAIv,0.587,0.924,11.0,-5.433,0.0,0.0457,0.0311,0.0171,0.23,0.509,140.009,179162.0,4.0,medium,high,medium,low,high,medium,high,medium,low,low,Minor,B,4.0
22sAwsBH0NoNJXnrBenQuO,0.532,0.355,1.0,-6.632,1.0,0.332,0.732,0.0,0.105,0.399,82.713,120461.0,3.0,low,low,high,high,low,medium,low,low,low,low,Major,C#,3.0
23L1gQJjtlZMrZPZvluyQe,0.904,0.461,8.0,-4.349,1.0,0.164,0.0118,0.0,0.107,0.0794,148.045,148611.0,4.0,high,low,high,low,low,low,high,low,low,low,Major,G#,4.0
23RoR84KodL5HWvUTneQ1w,0.671,0.876,7.0,-5.681,0.0,0.0352,0.12,0.188,0.0823,0.964,129.998,231545.0,4.0,medium,high,low,medium,low,high,medium,high,low,low,Minor,G,4.0
23WPUouATL2wId2ci7TVWK,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
23fuZ7m5j4uQhi18R0YUI1,0.767,0.721,4.0,-6.389,0.0,0.0521,0.31,2.99e-06,0.2,0.757,127.937,197453.0,4.0,high,medium,medium,medium,high,high,medium,medium,low,low,Minor,E,4.0
24f8BIfC3iOpKXiOlhrmQK,0.795,0.956,7.0,1.508,1.0,0.0503,6.53e-05,0.945,0.197,0.105,120.038,136032.0,4.0,high,high,medium,low,high,low,medium,low,high,high,Major,G,4.0
24yrJJkmVUMkJHvCaR85BN,0.571,0.552,0.0,-7.231,1.0,0.13,0.14,0.0,0.109,0.393,143.024,201800.0,4.0,medium,medium,high,medium,medium,medium,high,medium,low,low,Major,C,4.0
25FTMokYEbEWHEdss5JLZS,0.625,0.85,4.0,-3.904,1.0,0.0495,0.346,0.000233,0.174,0.633,94.661,241667.0,4.0,medium,high,medium,medium,medium,medium,low,high,low,low,Major,E,4.0
