spotify_id,name,artists,popularity
3rUGC1vUpkDG9CZFHMur1t,greedy,{'45dkTj5sMRSjrmBSBeiHym': 'Tate McRae'},100
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"{'3TVXtAsR1Inumwj472S9r4': 'Drake', '6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}",91
7dJYggqjKo71KI9sLzqCs8,Agora Hills,{'5cj0lLjcoR7YOSnhnX0Po5': 'Doja Cat'},93
4MjDJD8cW7iVeWInc2Bdyj,MONACO,{'4q3ewBCX7sLwd24euuV69X': 'Bad Bunny'},97
5aIVCx5tnk0ntmdiinnYvw,Water,{'3SozjO3Lat463tQICI9LcE': 'Tyla'},95
5mjYQaktjmjcMKcUIcqz4s,Strangers,{'7uMDnSZyUYNBPLhPMNuaM2': 'Kenya Grace'},97
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},99
6ehWdR7cGDXnT7aKEASJxE,3D (feat. Jack Harlow),"{'6HaGTQPmzraVmaVxvz6EUc': 'Jung Kook', '2LIk90788K0zvyj2JJVwkJ': 'Jack Harlow'}",91
2IGMVunIBsBLtEQyoI1Mu7,Paint The Town Red,{'5cj0lLjcoR7YOSnhnX0Po5': 'Doja Cat'},95
6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,"{'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd', '699OTQXzgjhIYAHMy9RyPD': 'Playboi Carti', '6tbjWDEIzxoDsBA1FuhfPW': 'Madonna'}",91
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,{'7tYKF4w9nC0nq9CsPZTHyP': 'SZA'},92
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"{'40ZNYROS4zLfyyBSs2PGe2': 'Zach Bryan', '70kkdajctXSbqSMJbQO424': 'Kacey Musgraves'}",93
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,{'2uYWxilOVlUdk4oV9DvwqK': 'Mitski'},98
3IX0yuEVvDbnqUwMBB3ouC,bad idea right?,{'1McMsnEElThX1knmY4oliG': 'Olivia Rodrigo'},90
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,{'6M2wZ9GZgrQXHCFfjv46we': 'Dua Lipa'},93
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",{'6qqNVTkY8uBg9cP3Jd7DAH': 'Billie Eilish'},94
2HafqoJbgXdtjwCOvNEF14,Si No Estás,{'0jbo7KFNMiIkfBR6ih0yhm': 'iñigo quintero'},98
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"{'6HaGTQPmzraVmaVxvz6EUc': 'Jung Kook', '3MdXrJWsbVzdn6fe5JYkSQ': 'Latto'}",93
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"{'46pWGuE3dSwY3bMMXGBvVS': 'Rema', '0C8ZW7ezQVs4URX5aX7Kqx': 'Selena Gomez'}",90
4rXLjWdF2ZZpXCVTfWcshS,fukumean,{'2hlmm7s2ICUX0LVIhVFlZQ': 'Gunna'},93
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'},91
5sdQOyqq2IDhvmx2lHOpwd,Super Shy,{'6HvZYsbFfjnjFrWF950C9d': 'NewJeans'},90
741UUVE2kuITl0c6zuqqbO,Barbie World (with Aqua) [From Barbie The Album],"{'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj', '3LZZPxNDGDFVSIPqf4JuEf': 'Ice Spice', '6kBjAFKyd0he7LiA5GQ3Gz': 'Aqua'}",88
5w40ZYhbBMAlHYNDaVJIUu,Chemical,{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},87
0Nfh4u0J4bajcyp5pzaWCx,Used To Be Young,{'5YGY8feqx7naU7z4HrwZM6': 'Miley Cyrus'},78
5Eh1nj7IjV9lwpcKAkidyY,One Of Your Girls,{'3WGpXCj9YhhfX11TToZcXP': 'Troye Sivan'},87
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,{'7tYKF4w9nC0nq9CsPZTHyP': 'SZA'},91
1odExI7RdWc4BT515LTAwj,Daylight,{'33NVpKoXjItPwUJTMZIOiY': 'David Kushner'},94
7ABLbnD53cQK00mhcaOUVG,LALA,{'7iK8PXO48WeuP03g8YR51W': 'Myke Towers'},95
59NraMJsLaMCVtwXTSia8i,Prada,"{'5wCmhq5J2hPwL2r0eKurxn': 'cassö', '5KKpBU5eC2tJDzf0wmlRp2': 'RAYE', '5VadK1havLhK1OpKYsXv9y': 'D-Block Europe'}",94
6iF4RgIjDvDqyW13PezSj3,Single Soon,{'0C8ZW7ezQVs4URX5aX7Kqx': 'Selena Gomez'},86
4Dvkj6JhhA12EX05fT7y2e,As It Was,{'6KImCVD70vtIoJWnq6nGn3': 'Harry Styles'},94
6fNCrsrdIcgVd2aZZ0nnz4,Según Quién,"{'1r4hJ1h58CWwUQe3MxPuau': 'Maluma', '66ihevNkSYNzRAl44dx6jJ': 'Carin Leon'}",88
2i2gDpKKWjvnRTOZRhaPh2,Moonlight,{'1U1el3k54VvEUzo3ybLPlM': 'Kali Uchis'},87
1kuGVB7EU95pJObxwvfwKS,vampire,{'1McMsnEElThX1knmY4oliG': 'Olivia Rodrigo'},94
7DSAEUvxU8FajXtRloy8M0,Flowers,{'5YGY8feqx7naU7z4HrwZM6': 'Miley Cyrus'},92
2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),"{'0iEtIxbK0KxaSlF7G42ZOp': 'Metro Boomin', '1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd', '1URnnhqYAYcrqrcwql10ft': '21 Savage'}",91
6dgUya35uo964z7GZXM07g,Nonsense,{'74KM79TiuVKeVCqs8QtB0B': 'Sabrina Carpenter'},90
7KokYm8cMIXCsGVmUvKtqf,Karma,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},88
23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,{'2mLA48B366zkELXYx7hcDN': 'Peggy Gou'},89
6gcuJpHu0Ey30D5WR76y98,You & Me,{'250b0Wlc5Vk0CoUsaCY84M': 'JENNIE'},82
6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,"{'78rUTD7y6Cy67W1RVzYs7t': 'PinkPantheress', '3LZZPxNDGDFVSIPqf4JuEf': 'Ice Spice'}",86
73RbfOTJIjHzi2pcVHjeHM,What It Is (Solo Version),{'4E2rKHVDssGJm2SCDOMMJB': 'Doechii'},86
739WUU1tPFLO4x4HJq561K,Cupid - Twin Ver.,{'4GJ6xDCF5jaUqD6avOuQT6': 'FIFTY FIFTY'},84
6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,{'00FQb4jTyendYWaN8pK0wa': 'Lana Del Rey'},89
0mflMxspEfB0VbI1kyLiAv,Stick Season,{'2RQXRUsr4IW1f3mKyKsy4B': 'Noah Kahan'},92
59uQI0PADDKeE6UZDTJEe8,Last Night,{'4oUHIQIBe0LHzYfvXNW4QM': 'Morgan Wallen'},85
3XB5uhhlYSnkxpSihkNQwh,QLONA,"{'790FomKkXshlbRYZFtlgla': 'KAROL G', '12GqGscKJx3aE4t07u7eVZ': 'Peso Pluma'}",88
2FDTHlrBguDzQkp7PVj16Q,Sprinter,"{'6Ip8FS7vWT1uKkJSweANQK': 'Dave', '5H4yInM5zmHqpKIoMNAx4r': 'Central Cee'}",91
210JJAa9nJOgNa0YNrsT5g,GODS,"{'47mIJdHORyRerp4os813jD': 'League of Legends', '6HvZYsbFfjnjFrWF950C9d': 'NewJeans'}",87
1X1dy95bo2OirAmMkBIwkS,NFL,{'4O15NlyKLIASxsJ0PrXPfz': 'Lil Uzi Vert'},69
2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott),"{'4DdkRBBYG6Yk9Ka8tdJ9BW': 'Offset', '0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}",84
4367dXCt02KMgELPisJ2D4,HVN ON EARTH (with Kodak Black),"{'4Ga1P7PMIsmqEZqhYZQgDo': 'Lil Tecca', '46SHBwWsqBkxI7EeeBEQG7': 'Kodak Black'}",79
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"{'3TVXtAsR1Inumwj472S9r4': 'Drake', '3qiHUAX7zY4Qnjx8TNUzVx': 'Yeat'}",93
6N7TGPYfGP2oxiy9Cpaz9G,Presha (with Lil Wayne),"{'17lzZA2AlOHwCwFALHttmp': '2 Chainz', '55Aa2cqylxrFIXC767Z865': 'Lil Wayne'}",75
7AtQxohgEu5dRYdcY4gB6G,First Day Out (Freestyle),{'4W7fxKwDR9luCrOryB3GVK': 'Rundown Spaz'},62
4T9246CX4qYIaUxVFALOpQ,Thank Me (feat. Young Dolph),"{'13y7CgLHjMVRMDqxdx0Xdo': 'Gucci Mane', '3HiuzBlSW7pGDXlSFMhO2g': 'Young Dolph'}",55
7LTCmtMpf3JPfBE8gAl64z,Turn Yo Clic Up (feat. Future),"{'0VRj0yCOv2FXJNP47XQnx5': 'Quavo', '1RyvyyTE3xzB2ZywiAwp0i': 'Future'}",75
2Ge2ZhznMuO22wIQ9Z5Wql,Hope You Know,{'46SHBwWsqBkxI7EeeBEQG7': 'Kodak Black'},67
1xWkeSPhf3bZqHY7Ncz8vp,500lbs,{'4Ga1P7PMIsmqEZqhYZQgDo': 'Lil Tecca'},85
6xVdq7lcNHpELteLBfrkY2,Lyrical Eazy,"{'1sBkRIssrMs1AbVkOJbc7a': 'Rick Ross', '20sxb77xiYeusSH8cVdatc': 'Meek Mill'}",64
1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future),"{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott', '7tYKF4w9nC0nq9CsPZTHyP': 'SZA', '1RyvyyTE3xzB2ZywiAwp0i': 'Future'}",87
7gwEKj4xXm9iRqxGhHxSI4,Work For It,{'37hAfseJWi0G3Scife12Il': 'City Girls'},63
2nibvvDdAQkVraYP00z2RS,Calling For You (feat. 21 Savage),"{'3TVXtAsR1Inumwj472S9r4': 'Drake', '1URnnhqYAYcrqrcwql10ft': '21 Savage'}",80
2c7sRekhMGlj7u1WIIzoQu,Fighting My Demons,{'3gBZUcNeVumkeeJ19CY2sX': 'Ken Carson'},84
3h4HlcmWdexWJ6SSyZG67E,To The Bank,"{'55Aa2cqylxrFIXC767Z865': 'Lil Wayne', '2PsjBHyb950JI7BHXY10TD': 'Cool & Dre'}",70
3kfhS2L56Wj8fBcu7xE47H,Turks & Caicos (feat. 21 Savage),"{'45TgXXqMDdF8BkjA83OM7z': 'Rod Wave', '1URnnhqYAYcrqrcwql10ft': '21 Savage'}",81
6Qc90FMwNUjJ2M893RdYUg,BROAD DAY (feat. Future),"{'4DdkRBBYG6Yk9Ka8tdJ9BW': 'Offset', '1RyvyyTE3xzB2ZywiAwp0i': 'Future'}",75
6GeNWEE6sxYf5hMO93gw42,Different Breed (feat. Swae Lee & Latto),"{'0NWbwDZY1VkRqFafuQm6wk': 'Mike WiLL Made-It', '1zNqQNIdeOUZHb8zbZRFMX': 'Swae Lee', '3MdXrJWsbVzdn6fe5JYkSQ': 'Latto'}",65
0zbGWzQkLY5wn4xyiLYEi0,Glizock & Wizop (feat. Key Glock),"{'13y7CgLHjMVRMDqxdx0Xdo': 'Gucci Mane', '0RESbWvOMyua0yuyVrztJ5': 'Key Glock'}",73
3CUMd8XMv3LBSLrDrKoXQE,From A Man,{'50co4Is1HCEo8bhOyUWKpn': 'Young Thug'},65
2hkcNrUwTVwKqjfUO1Kx3d,Did Me Wrong,{'31W5EY0aAly4Qieq6OFu6I': 'A Boogie Wit da Hoodie'},73
7icwQvajsokotDfM3tefW6,SkeeYee,{'3DbwFQlvLxRSi2uX8mf81A': 'Sexyy Red'},80
67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake),"{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott', '3TVXtAsR1Inumwj472S9r4': 'Drake'}",88
02K2VtGdUG5fUlAQATEgE6,SHAQ & KOBE,"{'1sBkRIssrMs1AbVkOJbc7a': 'Rick Ross', '20sxb77xiYeusSH8cVdatc': 'Meek Mill'}",67
2eLrDMQnosvAOTzoZ8bRZZ,No Hook 2,{'0RESbWvOMyua0yuyVrztJ5': 'Key Glock'},68
166lmjn9xjWj1AEdGX8PYh,FAN,{'4DdkRBBYG6Yk9Ka8tdJ9BW': 'Offset'},72
2XkuWK1lXOPkxdWdM78Q0l,Demons,{'5cj0lLjcoR7YOSnhnX0Po5': 'Doja Cat'},68
5JYPXqMwYc0zTODQdjMEZN,Deli,{'3LZZPxNDGDFVSIPqf4JuEf': 'Ice Spice'},83
59GEWDzQgCXM55aGZDWSrQ,NO FINSTA,{'4r63FhuTkUYltbVAg5TQnk': 'DaBaby'},59
3FjK86616FbluOfTxNK2gY,A N X I E T Y (feat. Doechii),"{'6EPlBSH2RSiettczlz7ihV': 'Sleepy Hallow', '4E2rKHVDssGJm2SCDOMMJB': 'Doechii'}",79
6WYo4HDHHvMJZU1lNebB3V,Kat Food,{'55Aa2cqylxrFIXC767Z865': 'Lil Wayne'},67
3MbOT5mzE94Ne0Hv51akoS,Brand New,"{'5LHRHt1k9lMyONurDHEdrp': 'Tyga', '0A0FS04o6zMoto8OKPsDwY': 'YG', '55Aa2cqylxrFIXC767Z865': 'Lil Wayne'}",74
4hGmQboiou09EwhcTWa0H6,Another One Of Me (feat. 21 Savage),"{'59wfkuBoNyhDMQGCljbUbA': 'Diddy', '1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd', '6vXTefBL93Dj5IqAWq6OTv': 'French Montana', '1URnnhqYAYcrqrcwql10ft': '21 Savage'}",71
2z2gqgwu1GCurpZJYzcytE,Boyz Don't Cry,{'45TgXXqMDdF8BkjA83OM7z': 'Rod Wave'},72
5IN2qvFpISNge4Bed3fJz4,Why Would I?,{'14CHVeJGrR5xgUGQFV5BVM': 'Fivio Foreign'},60
1BmI4EYdfzbg8DlV6pHYrY,Peaches & Eggplants (feat. Latto & Sexyy Red),"{'5yPzzu25VzEk8qrGTLIrE1': 'Young Nudy', '3MdXrJWsbVzdn6fe5JYkSQ': 'Latto', '3DbwFQlvLxRSi2uX8mf81A': 'Sexyy Red'}",73
1llzRvV9QpuNHjPu0rVQSp,There I Go (feat. J. Cole & Mike WiLL Made-It),"{'13y7CgLHjMVRMDqxdx0Xdo': 'Gucci Mane', '6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole', '0NWbwDZY1VkRqFafuQm6wk': 'Mike WiLL Made-It'}",67
4YQImHflXSiIMXntcwPkx8,Bongos (feat. Megan Thee Stallion),"{'4kYSro6naA4h99UJvo89HB': 'Cardi B', '181bsRPaVXVlUKXrxwZfHK': 'Megan Thee Stallion'}",81
4hrd3G5XnJzDC5LZw0Fwgu,ISSA PARTY (feat. BabyDrill),"{'3MdXrJWsbVzdn6fe5JYkSQ': 'Latto', '4Q7FV4mw6Q3va79JwftGRv': 'BabyDrill'}",68
4daEMLSZCgZ2Mt7gNm2SRa,Flooded The Face,{'4O15NlyKLIASxsJ0PrXPfz': 'Lil Uzi Vert'},79
0B1xarnfKvUFWUoFdQnooq,RIOT (Rowdy Pipe'n),"{'13ubrt8QOOCPljQ2FL1Kca': 'A$AP Rocky', '2RdwBSPQiwcmiDo9kixcl8': 'Pharrell Williams'}",70
3V0A5gVJFGy4Hmo3MJ59uD,The One,{'6Ha4aES39QiVjR0L2lwuwq': 'Yo Gotti'},64
39fKVWP7D9qAmkM8qjRQoC,Thang For You (feat. NoCap),"{'0gg11prPP6OqtUvBcKnPpq': 'Rylo Rodriguez', '4PNHuWkk4ee6R8WEhFVPf5': 'NoCap'}",69
11B7WTuoInwUvuP1BnnGWW,bigger thën everything,{'3qiHUAX7zY4Qnjx8TNUzVx': 'Yeat'},75
0pRqj4CrVCHOjDngEXZxcz,The Secret Recipe,"{'6icQOAFXDZKsumw3YXyusw': 'Lil Yachty', '6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}",62
2neydrTb5GVPRHNNmW0iPP,Last Rodeo,{'5XLWHp9tjK7PWm7SMcvo2q': 'Restless Road'},71
0bILU0UiNDmA5Ff6whhb2R,Religiously,{'3win9vGIxFfBRag9S63wwf': 'Bailey Zimmerman'},84
2ePiBvKtQOCBHq9uOlwiiU,I'm Not Pretty,{'5Ppie0uPnbnvGBYRwYmlt0': 'Megan Moroney'},75
41cv1emXVm5Su4DWvltXa6,Something's Gonna Kill Me,{'3sUpZrkehiGBaMzs2h9Mmc': 'Corey Kent'},72
6vsa5VDsIaWC8oJnowU65l,This Town's Been Too Good To Us,{'78YqeIji3mgAS2K1Maca6x': 'Dylan Scott'},77
1UlwFwRrb4Kth3TwnjBAJV,Country Boy's Dream Girl,{'6BRxQ8cD3eqnrVj6WKDok8': 'Ella Langley'},72
5ya0TmUQw2wHMkq36rPsnd,World on Fire,{'4NYMUsIcUUsBHbV9DICa5x': 'Nate Smith'},78
3vKAQFXRh0lkJdPuS5pclq,If You Were A Song,{'1N53jg6KZxBoFI9oWNchct': 'Abbey Cone'},69
5wtPc1OQ7g1H8FBkwWqbhh,Stars Like Confetti,{'1dID9zgn0OV0Y8ud7Mh2tS': 'Dustin Lynch'},65
0GdZqKPBrvkpo7mk2OyHtf,Back Then Right Now,{'3BEV5FcxOtkQJ7lLRKMh3V': 'Tyler Hubbard'},70
2gT2iF1YK5r54A2PDEXVv8,Pretty Little Poison,{'7kplJl06UmldxLKseURAYi': 'Warren Zeiders'},77
4bARASJEokNacSYtEhoNBp,Burn It Down - Radio Edit,{'0Z8XVUAOBPM4x12wKnFHEQ': 'Parker McCollum'},72
103u49mLoJUge83B1CnLxI,TRUCK BED,{'5QNm7E7RU2m64l6Gliu8Oy': 'HARDY'},80
72kGuWpRiuA149Bn5lDkIO,We Ride,{'0ChjBYedhZTQnWZWQYg15U': 'Bryan Martin'},82
6KaKmX6EIu3x2057HoZwQF,Watermelon Moonshine,{'6tPHARSq45lQ8BSALCfkFC': 'Lainey Wilson'},72
2hNQDbZcN3vqRAuwiz7poI,Tucson Too Late,{'77kULmXAQ6vWer7IIHdGzI': 'Jordan Davis'},74
1pmBuw9a3r467tlzVZj0P4,Bigger Mistakes,{'1p6CdzJRoicjRcSdWoB9Qc': 'Mitchell Tenpenny'},70
60bbiP93CSxmLibuwvxay9,Heartbroken - Jessie Version,"{'5fMUXHkw8R8eOP2RNVYEZX': 'Diplo', '2yLzlEFtIS0Q9UkyBZdQA7': 'Jessie Murph'}",72
3eNOyXmzuA46bUvi8FkIoW,Mamaw's House,"{'6x2LnllRG5uGarZMsD4iO8': 'Thomas Rhett', '4oUHIQIBe0LHzYfvXNW4QM': 'Morgan Wallen'}",76
1cAupeTLZyhhtfmRc4qaYy,Love You Again,{'7HTLVyjNf0VRxfIgNcfRRH': 'Chase Matthew'},67
2dPwBKr5uJeCeyd5IoWi8W,We Don't Fight Anymore,"{'4sIl4BTo9l9KqEi0Y3RE72': 'Carly Pearce', '4YLtscXsxbVgi031ovDDdh': 'Chris Stapleton'}",74
1WFgLLJKxJMRHQk9qnwxaZ,Friends Like That,{'7FetIwKD9uIJFiUwdHfq6g': 'John Morgan'},62
6UoKX6uLJwhsnyTp5k5StP,The Painter,{'6zLBxLdl60ekBLpawtT63I': 'Cody Johnson'},78
3XCsnZP8tL6fAbYofj9O0M,Ain't Missin' You,{'5lRB3MAJfKzlt7dgYMHWgY': 'Dylan Schneider'},61
1xdsRkWxWWUkKhh9hRtfYp,Out Of That Truck,{'4xFUf1FHVy696Q1JQZMTRj': 'Carrie Underwood'},71
7MSWxMumjz6lHj7oRApNbg,White Horse,{'4YLtscXsxbVgi031ovDDdh': 'Chris Stapleton'},81
1fOvzFCRA3Ko0ihc2QTE29,Hold On,{'7Cezk2wEDBPfYCwEuKum1Y': 'Luke Grimes'},71
7qaMlLPdwNiiU1Uiy1oAdO,Glory Days,{'6Iz3eq2aQGFf7TbGT2iahL': 'Gabby Barrett'},71
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,{'718COspgdWOnwOFpJHRZHS': 'Luke Combs'},88
7hZTywPKMdVjJzwdWu11BK,Save Me The Trouble,{'7z5WFjZAIYejWy0NI5lv4T': 'Dan + Shay'},70
4Bee3PcNdfeqO1B80dDgFn,Save Me (with Lainey Wilson),"{'19k8AgwwTSxeaxkOuCQEJs': 'Jelly Roll', '6tPHARSq45lQ8BSALCfkFC': 'Lainey Wilson'}",73
0ayd4fDb6rMZl9uqCY3Hzl,Old Dirt Roads,{'0FDlMMfT3tLEKM0QdEIHYu': 'Owen Riegling'},71
4QzoBae05AxedOwsC8cqlh,Heart They Didn't Break,{'34bhyY8jfKez7uKakMfy4y': 'Maddie & Tae'},70
4l5w5qGInIhwfvpYmPIYdK,Different 'Round Here,"{'2QMsj4XJ7ne2hojxt6v5eb': 'Riley Green', '718COspgdWOnwOFpJHRZHS': 'Luke Combs'}",74
5SIb4S2seQAeCHPXxiNHBL,Dance With You,{'0fiWOxhsBsQQvFDtxUQWo0': 'Brett Young'},64
7Ez0QMtgIQ60BOHGHh3yPc,See You Next Summer,{'46c50yWMo9wiTgVe1VxBbQ': 'Brian Kelley'},70
3vsdSgCvepm6kroIPLa4Oz,Can't Break Up Now,"{'6y8XlgIV8BLlIg1tT1R10i': 'Old Dominion', '5Ppie0uPnbnvGBYRwYmlt0': 'Megan Moroney'}",70
2eGvz6O6tVnh9nKiitDEhZ,I Can Feel It,{'3oSJ7TBVCWMDMiYjXNiCKE': 'Kane Brown'},73
2otAb5kIGdZzJCqcUHNztT,goodbye looks good on you (feat. Mitchell Tenpenny),"{'4TPT9nwjRvEV49q7f8p4fy': 'Alana Springsteen', '1p6CdzJRoicjRcSdWoB9Qc': 'Mitchell Tenpenny'}",72
4dtIxANFBU6CfhI9c2hf2g,Coal,{'4H4M0Y4cN39zIVDHvdW53x': 'Dylan Gossett'},82
43SoxERu5UlXAgt4Es1VQU,Porch Light,{'3EVsC9ZK7QMDuK4FPcZaEq': 'Josh Meloy'},80
6DYtfjCJdFOXUlV3E9a9bI,How I Learned To Pray (feat. Luke Combs),"{'1nYvElumwIjMkOczb985bq': 'Charlie Worsham', '718COspgdWOnwOFpJHRZHS': 'Luke Combs'}",70
5rCt377EMkCJ0D0sldd5t8,Penthouse,{'3RqBeV12Tt7A8xH3zBDDUF': 'Kelsea Ballerini'},74
3jhV8I9sIPXsjPs2ZOnSaf,But I Got A Beer In My Hand,{'0BvkDsjIUla7X0k6CSWh1I': 'Luke Bryan'},72
1squCbXxHkHAO0VYRjTl2S,Worth It,{'6aZyMrc4doVtZyKNilOmwu': 'Colbie Caillat'},65
6Ahy5fItdBfXRVWYOLo7pM,Fires Don't Start Themselves,{'7FY5V3XMwlNBPitEjXowHQ': 'Darius Rucker'},62
1olWQ1LOUYs4VBwx5N8Lz9,In Your Love,{'13ZEDW6vyBF12HYcZRr4EV': 'Tyler Childers'},76
3fonAuTvuI5KMcmnueLAPq,Straight and Narrow,{'08GfvCW09pv2QP4y9sle2a': 'Sam Barber'},80
1p80LdxRV74UKvL8gnD7ky,Blank Space,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},80
1dGr1c8CrMLDpV6mPbImSI,Lover,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},92
4lIxdJw6W3Fg4vUIYCB0S5,Style,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},79
5kHMfzgLZP95O9NBy0ku4v,I Can See You (Taylor’s Version) (From The Vault),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},84
3CeCwYWvdfXbZLXFhBrbnf,Love Story (Taylor’s Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},85
3sW3oSbzsfecv9XoUdGs7h,Enchanted (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},87
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},92
4P7LVHDbzn7aI6wWRh5AHc,You Belong With Me (Taylor’s Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},80
1Ov37jtRQ2YNAe8HzfczkL,Wildest Dreams (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},84
1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},91
6tNSmBKSjFV1366ASuULfZ,I Knew You Were Trouble (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},77
5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},85
7G0gBu6nLdhFDPRLc0HdDG,Mine (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},82
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},84
5xTtaWoae3wi06K5WfVUUH,Shake It Off,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},76
3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},85
0NwGC0v03ysCYINtg6ns58,Better Than Revenge (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},80
273dCMFseLcVsoSWx59IoE,Bad Blood,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},71
4R2kfaDFhslZEMJqAFNpdd,cardigan,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},90
2T9WeqSMJJb8YBDHPYGU4p,22 (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},74
79uDOz0zuuWS7HWxzMmTa2,Back To December (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},83
3xYJScVfxByb61dYHTwiby,Hits Different,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},81
6NFyWDv5CjfwuzoCkw47Xf,Delicate,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},87
0zo975x58DlXbZllWvfYhg,When Emma Falls in Love (Taylor’s Version) (From The Vault),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},75
4zmKGsrXjLmljb5fTaBTot,Snow On The Beach (feat. More Lana Del Rey),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '00FQb4jTyendYWaN8pK0wa': 'Lana Del Rey'}",81
30Y4CV7A6YqtQtTTo7Ue4j,Mean (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},78
3hUxzQpSfdDqwM3ZTFQY0K,august,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},91
0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},87
31CdkzHnMbvJuKZvtCQfR6,We Are Never Ever Getting Back Together (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},76
4ABYxlb92WBIjHu7TIKmml,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '6Rx1JKzBrSzoKQtmbVmBnM': 'Hayley Williams'}",76
